dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,cpitch.order.stm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.54,cpitch.55,cpitch.56,cpitch.57,cpitch.58,cpitch.59,cpitch.60,cpitch.61,cpitch.62,cpitch.63,cpitch.64,cpitch.65,cpitch.66,cpitch.67,cpitch.68,cpitch.69,cpitch.70,cpitch.71,cpitch.72,cpitch.73,cpitch.74,cpitch.75,cpitch.76,cpitch.77,cpitch.79,cpitch.81,probability,information.content,entropy,information.gain,
3,1,12,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,168,1,1.0,0.5010893,0.99686044,2.0692785,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.05010893,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.99686044,2.0692785,0.5618788,
3,1,13,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,180,2,1.0,0.5010893,0.99686044,2.0692785,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.05010893,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.99686044,2.0692785,0.0,
3,1,14,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,24,192,3,1.0,0.5010893,0.99686044,2.0692785,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.05010893,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.99686044,2.0692785,0.0,
3,1,15,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,24,0,0,39,67,48,2,NA,0,-1,24,216,4,1.0,0.0021786497,8.84235,2.0692785,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.05010893,0.0021786497,0.0021786497,0.20043571,0.0021786497,0.0021786497,0.0021786497,0.5010893,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,0.0021786497,8.84235,2.0692785,0.0,
3,1,16,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,24,0,0,38,65,48,2,NA,0,-1,12,240,0,1.0,0.25071216,1.9958961,2.5321808,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.25071216,0.002849002,0.06267804,0.002849002,0.002849002,0.25071216,0.002849002,0.06267804,0.002849002,0.3133902,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.002849002,0.25071216,1.9958961,2.5321808,0.16540763,
3,1,17,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,252,1,1.0,0.40060687,1.3197409,2.3080215,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.13353562,0.0015174503,0.20030344,0.0015174503,0.0015174503,0.40060687,0.0015174503,0.033383906,0.0015174503,0.20030344,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.0015174503,0.40060687,1.3197409,2.3080215,0.2669848,
3,1,18,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,264,2,1.0,0.33375478,1.5831397,2.2396224,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.111251585,0.0012642228,0.16687737,0.0012642228,0.0012642228,0.33375478,0.0012642228,0.027812896,0.0012642228,0.33375478,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.0012642228,0.33375478,1.5831397,2.2396224,0.06309529,
3,1,19,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,36,62,48,2,NA,0,-1,24,288,3,1.0,0.08333333,3.5849626,1.7853426,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,0.055555552,6.313132e-4,0.08333333,6.313132e-4,6.313132e-4,0.33333334,6.313132e-4,0.013888888,6.313132e-4,0.5,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,6.313132e-4,0.08333333,3.5849626,1.7853426,0.13907942,
3,1,20,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,48,2,NA,0,-1,12,312,2,1.0,0.5007113,0.997949,2.0874283,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.5007113,0.0014224754,0.062588915,0.0014224754,0.0014224754,0.2190612,0.0014224754,0.031294458,0.0014224754,0.1564723,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.0014224754,0.5007113,0.997949,2.0874283,0.8662674,
3,1,21,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,324,3,1.0,0.50063217,0.99817705,2.0268896,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.50063217,0.0012642227,0.055625796,0.0012642227,0.0012642227,0.25031608,0.0012642227,0.027812898,0.0012642227,0.1390645,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.50063217,0.99817705,2.0268896,0.005644729,
3,1,22,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,336,4,1.0,0.25031608,1.9981772,2.0268896,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.50063217,0.0012642227,0.055625796,0.0012642227,0.0012642227,0.25031608,0.0012642227,0.027812898,0.0012642227,0.1390645,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.0012642227,0.25031608,1.9981772,2.0268896,0.0,
3,1,23,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,48,2,NA,0,-1,12,360,3,1.0,0.125,3.0,1.9449093,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,0.09375,7.102273e-4,0.25,7.102273e-4,7.102273e-4,0.5,7.102273e-4,0.015625,7.102273e-4,0.125,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,7.102273e-4,0.125,3.0,1.9449093,0.90611106,
3,1,24,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,372,2,0.99999994,0.5,1.0,1.9699574,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,0.0882353,6.6844915e-4,0.029411765,6.6844915e-4,6.6844915e-4,0.11764706,6.6844915e-4,0.25,6.6844915e-4,0.5,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,0.5,1.0,1.9699574,1.5126011,
3,1,25,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,39,67,48,2,NA,0,-1,36,384,3,0.99999994,0.25,2.0,1.9699574,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,0.0882353,6.6844915e-4,0.029411765,6.6844915e-4,6.6844915e-4,0.11764706,6.6844915e-4,0.25,6.6844915e-4,0.5,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,6.6844915e-4,0.25,2.0,1.9699574,0.0,
3,1,26,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,36,0,0,38,65,48,2,NA,0,-1,12,420,3,1.0,0.5006321,0.99817723,2.109707,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.16687737,0.0012642231,0.05562579,0.0012642231,0.0012642231,0.5006321,0.0012642231,0.05562579,0.0012642231,0.19469027,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.0012642231,0.5006321,0.99817723,2.109707,0.8555356,
3,1,27,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,432,4,1.0,0.06666666,3.9068906,1.9274218,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,0.06666666,5.0505047e-4,0.2,5.0505047e-4,5.0505047e-4,0.5,5.0505047e-4,0.02222222,5.0505047e-4,0.2,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,5.0505047e-4,0.06666666,3.9068906,1.9274218,0.22034255,
3,1,28,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,444,1,1.0,0.5714286,0.80735487,1.6565715,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,0.5714286,5.411254e-4,0.023809522,5.411254e-4,5.411254e-4,0.2857143,5.411254e-4,0.023809522,5.411254e-4,0.08333333,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,5.411254e-4,0.5714286,0.80735487,1.6565715,1.0604587,
3,1,29,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,456,2,1.0,0.4,1.321928,1.9111996,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,0.4,7.5757556e-4,0.03333333,7.5757556e-4,7.5757556e-4,0.4,7.5757556e-4,0.03333333,7.5757556e-4,0.11666665,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,7.5757556e-4,0.4,1.321928,1.9111996,0.08626441,
3,1,30,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,468,3,1.0,0.3337548,1.5831395,2.2356808,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.3337548,0.0012642223,0.055625793,0.0012642223,0.0012642223,0.3337548,0.0012642223,0.055625793,0.0012642223,0.19469027,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.0012642223,0.3337548,1.5831395,2.2356808,0.061771214,
3,1,31,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,480,4,0.99999994,0.5,1.0,1.7833745,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,0.33333334,6.3131296e-4,0.027777776,6.3131296e-4,6.3131296e-4,0.5,6.3131296e-4,0.027777776,6.3131296e-4,0.09722222,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,6.3131296e-4,0.5,1.0,1.7833745,0.13907935,
3,1,32,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,492,5,1.0,0.5,1.0,2.0157862,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,0.0625,9.4696967e-4,0.125,9.4696967e-4,9.4696967e-4,0.5,9.4696967e-4,0.041666668,9.4696967e-4,0.25,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,9.4696967e-4,0.5,1.0,2.0157862,0.5882605,
3,1,33,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,504,5,1.0,0.50063217,0.99817705,2.1482787,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.083438694,0.0012642225,0.1668774,0.0012642225,0.0012642225,0.50063217,0.0012642225,0.055625793,0.0012642225,0.1668774,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.0012642225,0.50063217,0.99817705,2.1482787,0.041053012,
3,1,34,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,516,5,1.0,0.1875,2.4150374,1.8352393,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,0.03125,4.7348483e-4,0.25,4.7348483e-4,4.7348483e-4,0.1875,4.7348483e-4,0.020833334,4.7348483e-4,0.5,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,4.7348483e-4,0.1875,2.4150374,1.8352393,0.58247375,
3,1,35,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,528,3,1.0,0.2504744,1.997265,2.5355394,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.1252372,0.0018975332,0.2504744,0.0018975332,0.0018975332,0.2504744,0.0018975332,0.08349147,0.0018975332,0.2504744,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.0018975332,0.2504744,1.997265,2.5355394,0.29539388,
3,1,36,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,540,4,1.0,0.5,1.0,1.7335838,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,0.06410256,2.913755e-4,0.012820511,2.913755e-4,2.913755e-4,0.08333332,2.913755e-4,0.33333334,2.913755e-4,0.5,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,2.913755e-4,0.5,1.0,1.7335838,1.283924,
3,1,37,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,552,5,1.0,0.5,1.0,1.9119096,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,0.09615385,4.3706325e-4,0.019230768,4.3706325e-4,4.3706325e-4,0.12499999,4.3706325e-4,0.25,4.3706325e-4,0.5,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,0.5,1.0,1.9119096,0.04102249,
3,1,38,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,564,5,1.0,0.5,1.0,1.9119096,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,0.09615385,4.3706325e-4,0.019230768,4.3706325e-4,4.3706325e-4,0.12499999,4.3706325e-4,0.25,4.3706325e-4,0.5,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,0.5,1.0,1.9119096,0.0,
3,1,39,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,48,2,NA,0,-1,12,576,5,1.0,4.3706325e-4,11.15987,1.9119096,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,0.09615385,4.3706325e-4,0.019230768,4.3706325e-4,4.3706325e-4,0.12499999,4.3706325e-4,0.25,4.3706325e-4,0.5,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,4.3706325e-4,11.15987,1.9119096,0.0,
3,1,40,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,42,72,48,2,NA,0,-1,12,588,0,1.0,0.025029793,5.3202095,2.3367689,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.25029796,0.0011918938,0.050059587,0.0011918938,0.0011918938,0.32538733,0.0011918938,0.050059587,0.0011918938,0.27532774,0.0011918938,0.0011918938,0.025029793,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.0011918938,0.025029793,5.3202095,2.3367689,0.66345143,
