dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,cpitch.order.stm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.54,cpitch.55,cpitch.56,cpitch.57,cpitch.58,cpitch.59,cpitch.60,cpitch.61,cpitch.62,cpitch.63,cpitch.64,cpitch.65,cpitch.66,cpitch.67,cpitch.68,cpitch.69,cpitch.70,cpitch.71,cpitch.72,cpitch.73,cpitch.74,cpitch.75,cpitch.76,cpitch.77,cpitch.79,cpitch.81,probability,information.content,entropy,information.gain,
3,1,13,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,180,1,1.0,0.49999994,1.0000001,2.690187,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.14999999,0.008695651,0.008695651,0.008695651,0.008695651,0.14999999,0.008695651,0.008695651,0.008695651,0.49999994,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.49999994,1.0000001,2.690187,0.87520194,
3,1,14,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,24,192,1,1.0,0.6666667,0.5849624,2.0450873,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.1,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.1,0.0057971007,0.0057971007,0.0057971007,0.6666667,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.6666667,0.5849624,2.0450873,0.0849624,
3,1,15,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,24,0,0,39,67,48,2,NA,0,-1,24,216,1,1.0,0.004347826,7.84549,1.6563716,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.075,0.004347826,0.004347826,0.004347826,0.004347826,0.075,0.004347826,0.004347826,0.004347826,0.75,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,7.84549,1.6563716,0.025062539,
3,1,16,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,24,0,0,38,65,48,2,NA,0,-1,12,240,0,1.0,0.19701496,2.343623,3.512461,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,0.014925375,0.014925375,0.014925375,0.2626866,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,2.343623,3.512461,0.7482196,
3,1,17,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,252,1,1.0,0.23978196,2.060205,3.7567554,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.2697547,0.020435963,0.020435963,0.020435963,0.020435963,0.23978196,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.23978196,2.060205,3.7567554,0.66700137,
3,1,18,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,264,1,1.0,0.38681304,1.3702916,3.3519053,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.21758235,0.016483512,0.016483512,0.016483512,0.016483512,0.38681304,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.38681304,1.3702916,3.3519053,0.070304915,
3,1,19,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,36,62,48,2,NA,0,-1,24,288,1,1.0,0.01381215,6.177918,3.0014431,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.18232037,0.01381215,0.01381215,0.01381215,0.01381215,0.48618764,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,0.01381215,6.177918,3.0014431,0.02881427,
3,1,20,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,48,2,NA,0,-1,12,312,1,1.0,0.0140056005,6.1578526,3.2601178,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.06162464,0.0140056005,0.0140056005,0.36974782,0.0140056005,0.0140056005,0.0140056005,0.24649855,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,6.1578526,3.2601178,0.77373016,
3,1,21,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,324,1,1.0,0.49438202,1.0163018,2.8528116,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.49438202,0.011235956,0.0494382,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.1977528,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.011235956,0.49438202,1.0163018,2.8528116,1.98754,
3,1,22,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,336,1,1.0,0.009009009,6.794416,2.459685,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.59459466,0.009009009,0.03963964,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.15855856,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,6.794416,2.459685,0.029487303,
3,1,23,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,48,2,NA,0,-1,12,360,1,1.0,0.009646303,6.695808,2.8840902,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.21221866,0.009646303,0.14147912,0.009646303,0.009646303,0.42443737,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,0.009646303,6.695808,2.8840902,1.3818026,
3,1,24,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,372,1,1.0,0.6,0.73696554,2.181729,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.11111111,0.005050505,0.02222222,0.005050505,0.005050505,0.15555555,0.005050505,0.005050505,0.005050505,0.6,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.005050505,0.6,0.73696554,2.181729,1.3312113,
3,1,25,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,39,67,48,2,NA,0,-1,36,384,1,1.0,0.0042087543,7.892391,1.9272788,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.09259259,0.0042087543,0.018518517,0.0042087543,0.0042087543,0.12962963,0.0042087543,0.0042087543,0.0042087543,0.6666667,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,0.0042087543,7.892391,1.9272788,0.014011918,
3,1,26,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,36,0,0,38,65,48,2,NA,0,-1,12,420,1,1.0,0.012626259,6.307429,3.2570405,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.2777777,0.012626259,0.055555537,0.012626259,0.012626259,0.012626259,0.012626259,0.055555537,0.012626259,0.33333322,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,6.307429,3.2570405,0.7703504,
3,1,27,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,432,1,1.0,0.17178549,2.5413198,3.0351815,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.17178549,0.0078084306,0.12597603,0.0078084306,0.0078084306,0.37792808,0.0078084306,0.0343571,0.0078084306,0.12597603,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.0078084306,0.17178549,2.5413198,3.0351815,0.75534797,
3,1,28,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,444,1,1.0,0.502931,0.9915676,2.5320957,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.502931,0.005861666,0.025791334,0.005861666,0.005861666,0.16764367,0.005861666,0.025791334,0.005861666,0.15474801,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.502931,0.9915676,2.5320957,0.5099027,
3,1,29,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,456,1,1.0,0.5742972,0.8001306,2.2961607,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.5742972,0.0050200797,0.02208835,0.0050200797,0.0050200797,0.1435743,0.0050200797,0.02208835,0.0050200797,0.13253012,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.0050200797,0.5742972,0.8001306,2.2961607,0.014865419,
3,1,30,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,468,1,1.0,0.6277436,0.6717527,2.0997982,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.6277436,0.0043898155,0.019315189,0.0043898155,0.0043898155,0.12554872,0.0043898155,0.019315189,0.0043898155,0.115891136,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.0043898155,0.6277436,0.6717527,2.0997982,0.008667672,
3,1,31,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,480,1,1.0,0.11154443,3.1643095,1.935096,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.6692666,0.0039001543,0.01716068,0.0039001543,0.0039001543,0.11154443,0.0039001543,0.01716068,0.0039001543,0.10296409,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.0039001543,0.11154443,3.1643095,1.935096,0.005510672,
3,1,32,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,492,1,1.0,0.33333325,1.5849628,3.6932557,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.111111075,0.01683501,0.01683501,0.33333325,0.01683501,0.07407405,0.01683501,0.111111075,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.01683501,0.33333325,1.5849628,3.6932557,3.113108,
3,1,33,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,504,1,0.99999994,0.40000004,1.3219279,3.468415,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.10000001,0.015151515,0.015151515,0.40000004,0.015151515,0.06666666,0.015151515,0.10000001,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.40000004,1.3219279,3.468415,0.013656595,
3,1,34,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,516,1,1.0,0.45454547,1.1375035,3.264451,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.09090909,0.013774105,0.013774105,0.45454547,0.013774105,0.060606062,0.013774105,0.09090909,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.013774105,0.45454547,1.1375035,3.264451,0.008732442,
3,1,35,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,528,1,1.0,0.08333331,3.5849628,3.0812187,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.08333331,0.01262626,0.01262626,0.49999988,0.01262626,0.055555537,0.01262626,0.08333331,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.01262626,0.08333331,3.5849628,3.0812187,0.005970135,
3,1,36,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,540,1,0.99999994,0.572806,0.80388147,2.073886,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.09546766,0.0024107997,0.010607519,0.0024107997,0.0024107997,0.12729022,0.0024107997,0.1432015,0.0024107997,0.572806,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.0024107997,0.572806,0.80388147,2.073886,1.5236272,
3,1,37,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,552,1,1.0,0.62631786,0.6750331,1.9062517,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.08350904,0.0021088147,0.009278784,0.0021088147,0.0021088147,0.111345395,0.0021088147,0.12526357,0.0021088147,0.62631786,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.0021088147,0.62631786,0.6750331,1.9062517,0.008677229,
3,1,38,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,564,1,0.99999994,0.6679159,0.5822617,1.7637707,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.074212864,0.0018740623,0.008245874,0.0018740623,0.0018740623,0.09895048,0.0018740623,0.11131931,0.0018740623,0.6679159,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.0018740623,0.6679159,0.5822617,1.7637707,0.005519895,
3,1,39,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,48,2,NA,0,-1,12,576,1,1.0,0.001686341,9.211888,1.6417572,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.066779085,0.001686341,0.007419899,0.001686341,0.001686341,0.08903879,0.001686341,0.100168645,0.001686341,0.7011805,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,0.001686341,9.211888,1.6417572,0.0037334287,
3,1,40,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,42,72,48,2,NA,0,-1,12,588,0,1.0,0.007326007,7.092757,2.8770943,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.23076925,0.007326007,0.025641026,0.007326007,0.007326007,0.30769232,0.007326007,0.025641026,0.007326007,0.25641027,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,7.092757,2.8770943,0.8474928,
3,1,41,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,12,0,0,45,77,48,2,NA,0,-1,12,600,1,1.0,0.007326007,7.092757,2.8770943,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.23076925,0.007326007,0.025641026,0.007326007,0.007326007,0.30769232,0.007326007,0.025641026,0.007326007,0.25641027,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,7.092757,2.8770943,0.0,
3,1,42,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,43,74,48,2,NA,0,-1,12,612,0,1.0,0.008536587,6.8721247,3.0608175,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.21951221,0.008536587,0.024390243,0.008536587,0.008536587,0.29268292,0.008536587,0.024390243,0.008536587,0.24390244,0.008536587,0.008536587,0.024390243,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,6.8721247,3.0608175,0.016010638,
3,1,43,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,48,2,NA,0,-1,12,624,0,1.0,0.023573196,5.4067087,3.1847153,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.21215877,0.009925555,0.023573196,0.009925555,0.009925555,0.28287834,0.009925555,0.023573196,0.009925555,0.23573196,0.009925555,0.009925555,0.023573196,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.023573196,5.4067087,3.1847153,0.003631975,
3,1,44,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,636,1,1.0,0.2389937,2.0649555,3.1467028,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.21509434,0.010062892,0.02389937,0.010062892,0.010062892,0.28679246,0.010062892,0.02389937,0.010062892,0.2389937,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.2389937,2.0649555,3.1467028,0.009592553,
