dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,cpitch.order.stm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.54,cpitch.55,cpitch.56,cpitch.57,cpitch.58,cpitch.59,cpitch.60,cpitch.61,cpitch.62,cpitch.63,cpitch.64,cpitch.65,cpitch.66,cpitch.67,cpitch.68,cpitch.69,cpitch.70,cpitch.71,cpitch.72,cpitch.73,cpitch.74,cpitch.75,cpitch.76,cpitch.77,cpitch.79,cpitch.81,probability,information.content,entropy,information.gain,
3,1,13,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,180,1,1.0,0.49999994,1.0000001,2.690187,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.14999999,0.008695651,0.008695651,0.008695651,0.008695651,0.14999999,0.008695651,0.008695651,0.008695651,0.49999994,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.008695651,0.49999994,1.0000001,2.690187,0.87520194,
3,1,14,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,24,192,1,1.0,0.6666667,0.5849624,2.0450873,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.1,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.1,0.0057971007,0.0057971007,0.0057971007,0.6666667,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.0057971007,0.6666667,0.5849624,2.0450873,0.0849624,
3,1,15,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,24,0,0,39,67,48,2,NA,0,-1,24,216,1,1.0,0.004347826,7.84549,1.6563716,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.075,0.004347826,0.004347826,0.004347826,0.004347826,0.075,0.004347826,0.004347826,0.004347826,0.75,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,0.004347826,7.84549,1.6563716,0.025062539,
3,1,16,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,24,0,0,38,65,48,2,NA,0,-1,12,240,0,1.0,0.19701496,2.343623,3.512461,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,0.014925375,0.014925375,0.014925375,0.2626866,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.014925375,0.19701496,2.343623,3.512461,0.7482196,
3,1,17,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,252,1,1.0,0.23978196,2.060205,3.7567554,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.2697547,0.020435963,0.020435963,0.020435963,0.020435963,0.23978196,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.020435963,0.23978196,2.060205,3.7567554,0.66700137,
3,1,18,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,264,2,1.0,0.026178021,5.2555003,3.969203,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.34554985,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,0.026178021,5.2555003,3.969203,0.49458948,
3,1,19,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,36,62,48,2,NA,0,-1,24,288,3,0.99999994,0.018248169,5.776105,3.550619,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.24087584,0.018248169,0.018248169,0.018248169,0.018248169,0.32116783,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,0.018248169,5.776105,3.550619,0.41229293,
3,1,20,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,48,2,NA,0,-1,12,312,1,1.0,0.0140056005,6.1578526,3.2601178,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.06162464,0.0140056005,0.0140056005,0.36974782,0.0140056005,0.0140056005,0.0140056005,0.24649855,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,0.0140056005,6.1578526,3.2601178,0.9760214,
3,1,21,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,324,2,0.99999994,0.021739135,5.5235615,3.7360601,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.095652185,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.38260874,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,5.5235615,3.7360601,1.1118311,
3,1,22,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,24,336,3,0.99999994,0.021739135,5.5235615,3.7360601,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.095652185,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.38260874,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,0.021739135,5.5235615,3.7360601,0.0,
3,1,23,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,48,2,NA,0,-1,12,360,2,1.0,0.016483512,5.922833,3.3689902,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.36263722,0.016483512,0.24175815,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,0.016483512,5.922833,3.3689902,1.7192281,
3,1,24,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,372,2,1.0,0.012468823,6.325531,3.0859523,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.2743141,0.012468823,0.05486282,0.012468823,0.012468823,0.38403976,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,6.325531,3.0859523,0.7411148,
3,1,25,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,39,67,48,2,NA,0,-1,36,384,3,1.0,0.012468823,6.325531,3.0859523,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.2743141,0.012468823,0.05486282,0.012468823,0.012468823,0.38403976,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,0.012468823,6.325531,3.0859523,0.0,
3,1,26,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,36,0,0,38,65,48,2,NA,0,-1,12,420,1,1.0,0.012626259,6.307429,3.2570405,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.2777777,0.012626259,0.055555537,0.012626259,0.012626259,0.012626259,0.012626259,0.055555537,0.012626259,0.33333322,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,0.012626259,6.307429,3.2570405,1.795385,
3,1,27,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,432,2,1.0,0.27272728,1.874469,3.396311,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.27272728,0.012396695,0.2,0.012396695,0.012396695,0.012396695,0.012396695,0.05454546,0.012396695,0.2,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.012396695,0.27272728,1.874469,3.396311,0.15916571,
3,1,28,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,444,1,1.0,0.502931,0.9915676,2.5320957,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.502931,0.005861666,0.025791334,0.005861666,0.005861666,0.16764367,0.005861666,0.025791334,0.005861666,0.15474801,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.005861666,0.502931,0.9915676,2.5320957,0.7179006,
3,1,29,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,456,2,1.0,0.25220457,1.9873337,3.11969,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.25220457,0.008818341,0.038800705,0.008818341,0.008818341,0.25220457,0.008818341,0.038800705,0.008818341,0.23280424,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.008818341,0.25220457,1.9873337,3.11969,0.20793012,
3,1,30,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,35,60,48,2,NA,0,-1,12,468,3,1.0,0.01718213,5.862947,3.3976002,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.07560138,0.01718213,0.01718213,0.01718213,0.01718213,0.07560138,0.01718213,0.45360827,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,0.01718213,5.862947,3.3976002,1.477973,
3,1,31,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,480,4,1.0,0.011655007,6.422906,3.1379585,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.33333322,0.011655007,0.051282033,0.011655007,0.011655007,0.011655007,0.011655007,0.051282033,0.011655007,0.30769223,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,0.011655007,6.422906,3.1379585,0.47683287,
3,1,32,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,492,4,1.0,0.028571432,5.129283,4.3471894,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.18857145,0.028571432,0.028571432,0.028571432,0.028571432,0.12571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,0.028571432,5.129283,4.3471894,1.7420921,
3,1,33,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,504,3,1.0,0.0340136,4.877744,4.5578446,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.14965984,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,4.877744,4.5578446,0.2618405,
3,1,34,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,48,2,NA,0,-1,12,516,4,1.0,0.38260868,1.3860584,3.7360597,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.38260868,0.021739133,0.09565218,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.021739133,0.38260868,1.3860584,3.7360597,0.50508595,
3,1,35,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,528,3,1.0,0.0340136,4.877744,4.5578446,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.14965984,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,0.0340136,4.877744,4.5578446,0.93722713,
3,1,36,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,540,2,1.0,0.5014068,0.9959465,2.2712803,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.111423716,0.0028137306,0.012380414,0.0028137306,0.0028137306,0.14856496,0.0028137306,0.1671356,0.0028137306,0.5014068,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.0028137306,0.5014068,0.9959465,2.2712803,2.3313966,
3,1,37,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,552,4,0.99999994,0.008347244,6.9044843,2.5495136,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.3305508,0.008347244,0.036727868,0.008347244,0.008347244,0.44073442,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,6.9044843,2.5495136,3.1652076,
3,1,38,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,564,4,0.99999994,0.008347244,6.9044843,2.5495136,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.3305508,0.008347244,0.036727868,0.008347244,0.008347244,0.44073442,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,6.9044843,2.5495136,0.0,
3,1,39,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,48,2,NA,0,-1,12,576,5,0.99999994,0.008347244,6.9044843,2.5495136,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.3305508,0.008347244,0.036727868,0.008347244,0.008347244,0.44073442,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,0.008347244,6.9044843,2.5495136,0.0,
3,1,40,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,42,72,48,2,NA,0,-1,12,588,0,1.0,0.007326007,7.092757,2.8770943,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.23076925,0.007326007,0.025641026,0.007326007,0.007326007,0.30769232,0.007326007,0.025641026,0.007326007,0.25641027,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,7.092757,2.8770943,0.3971351,
3,1,41,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,12,0,0,45,77,48,2,NA,0,-1,12,600,1,1.0,0.007326007,7.092757,2.8770943,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.23076925,0.007326007,0.025641026,0.007326007,0.007326007,0.30769232,0.007326007,0.025641026,0.007326007,0.25641027,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,0.007326007,7.092757,2.8770943,0.0,
3,1,42,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,43,74,48,2,NA,0,-1,12,612,0,1.0,0.008536587,6.8721247,3.0608175,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.21951221,0.008536587,0.024390243,0.008536587,0.008536587,0.29268292,0.008536587,0.024390243,0.008536587,0.24390244,0.008536587,0.008536587,0.024390243,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,0.008536587,6.8721247,3.0608175,0.016010638,
3,1,43,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,48,2,NA,0,-1,12,624,0,1.0,0.023573196,5.4067087,3.1847153,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.21215877,0.009925555,0.023573196,0.009925555,0.009925555,0.28287834,0.009925555,0.023573196,0.009925555,0.23573196,0.009925555,0.009925555,0.023573196,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.009925555,0.023573196,5.4067087,3.1847153,0.003631975,
3,1,44,"nova001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,48,2,NA,0,-1,12,636,1,1.0,0.2389937,2.0649555,3.1467028,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.21509434,0.010062892,0.02389937,0.010062892,0.010062892,0.28679246,0.010062892,0.02389937,0.010062892,0.2389937,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.010062892,0.2389937,2.0649555,3.1467028,0.009592553,
