SeqID,EventID,Symbol,Order,Prob,IC,H
2,6,71,0,0.33333333333333326,1.5849625007211567,2.946764287996153
2,7,69,0,0.06091370558375634,4.03708931873522,2.2307966686426948
2,8,66,-1,0.0033112582781456954,8.238404739325079,2.0316184934344097
2,9,62,-1,0.004950495049504954,7.658211482751794,2.8775820764971423
2,10,74,0,0.10232558139534886,3.2887612309521628,3.0516376547416826
2,11,71,1,0.5742574257425743,0.8002304876242226,2.2620905753160554
2,12,72,2,0.5355575065847236,0.9008865992578629,2.0221347659028814
2,13,69,3,0.5383104125736736,0.8934897631151694,2.259630332466048
2,14,69,0,0.06066350710900471,4.043027283594548,1.8219003168739034
2,15,71,1,0.30229226361031514,1.7259840375024675,2.4412533977541826
2,16,72,1,0.2249258160237387,2.1524788378981303,1.8761754235848298
2,17,74,0,0.04735682819383261,4.400283732588816,1.6812312594385814
2,18,71,1,0.7018299246501616,0.5108066321515751,1.6739761455318365
2,19,74,1,0.10189287152637938,3.2948749714825305,1.467695482194248
2,20,71,2,0.5855354659248956,0.7721715373729021,2.062931097470726
2,21,72,3,0.6237519705727792,0.6809556266321166,1.5373117293363114
2,22,69,4,0.6510067114093958,0.6192556782750342,1.6045378318166978
2,23,69,4,0.3394833948339484,1.5585870852968584,1.9266675053360443
2,24,71,4,0.586911213005419,0.7687858236561371,1.760598669416457
2,25,67,-1,0.00020329335230737967,12.264149339723328,1.5365390597645279
2,26,62,0,0.039923954372623575,4.646601566513542,2.7247901543321307
2,27,67,0,0.020874751491053688,5.582097167026767,2.1740903837253187
2,28,67,0,0.03775322283609577,4.727256383186278,2.276902473878748
2,29,67,1,0.3499353169469599,1.5148398200980322,2.346683326156573
2,30,67,2,0.6656686626746509,0.5871238420106231,1.6458350302294606
2,31,62,1,0.1486023958927553,2.7504707184810298,1.487286324064144
2,32,67,2,0.5957361222847951,0.7472546557636366,1.8285156670568636
2,33,67,3,0.6660008877052817,0.5864039946371401,1.483466765817088
3,1,66,-1,0.038461538461538484,4.700439718141091,4.700439718141094
3,2,66,0,0.5192307692307692,0.9455522159776238,3.2315558227869836
3,3,62,-1,0.01923076923076923,5.700439718141093,3.2315558227869836
3,4,66,0,0.5049504950495048,0.9857861407802995,2.583903313323927
3,5,69,-1,0.01315789473684211,6.247927513443586,3.031837179978629
3,6,74,-1,0.006849315068493151,7.189824558880018,2.5045505706130484
3,7,74,0,0.14634146341463414,2.7725895038969277,2.7284842531664317
3,8,66,0,0.21538461538461537,2.2150128909708506,2.059884888173414
3,9,69,1,0.22302158273381295,2.1647447623366323,2.3096471816886637
3,10,71,-1,0.0023980815347721812,8.703903573444665,2.006060470216095
3,11,71,0,0.0934959349593496,3.4189525492822272,2.7445840012567086
3,12,64,-1,0.002049180327868853,8.930737337562887,2.1523380658018407
3,13,64,0,0.07913669064748204,3.65950945408621,2.93548289233388
3,14,62,0,0.03992740471869328,4.646476889933861,2.276067553776582
3,15,69,0,0.07803992740471864,3.679643753869061,2.2263411062391874
3,16,69,0,0.07573964497041419,3.722807531169547,2.342743657106688
3,17,66,0,0.09149623250807316,3.450143850244952,2.4575746454284406
3,18,62,1,0.1956745623069,2.353471877088245,2.2976914670835016
3,19,66,2,0.5916398713826367,0.7572088140735895,1.829260930445677
3,20,69,3,0.553203661327231,0.8541173900237576,1.8778088097737882
3,21,74,4,0.5292445166531278,0.9179936779163222,1.9568371567885783
3,22,71,0,0.027581783194355353,5.180140457995687,1.8426868713176916
3,23,73,-1,0.0008038585209003221,10.280770770130601,2.303988431894486
3,24,74,0,0.1255144032921811,2.9940751660428946,2.9435675605813763
3,25,76,-1,0.0008156606851549761,10.259743263690781,2.4585526534182196
3,26,73,0,0.03992015968063873,4.646738698307846,3.0595571618034683
3,27,69,0,0.10031347962382442,3.3174126137648696,2.351168735575588
3,28,69,1,0.2051649928263988,2.2851435090900343,2.589265347649005
3,29,69,1,0.18237547892720307,2.4550163281493034,2.1136234089767343
3,30,69,2,0.42966263526416293,1.2187237733560032,2.0866087482479054
3,31,66,2,0.1801634472511144,2.472621757535827,1.5602822680068467
3,32,62,3,0.5363145258103242,0.8988487663240569,1.8366334036375753
3,33,66,4,0.6340595820364606,0.6573096793339288,1.719453369605717
3,34,69,4,0.5938623168371575,0.7517996046703626,1.7378528435933425
3,35,74,4,0.7216045159083136,0.47071972766582154,1.3663079497804018
3,36,76,1,0.08858405022087887,3.4968092284513275,2.213615457366802
3,37,74,0,0.06981818181818178,3.840253402578229,2.364246928682036
3,38,66,1,0.20284135753749005,2.301576259946932,2.570480693155784
3,39,66,1,0.10127659574468079,3.3036272781444196,1.6612728790130769
3,40,67,-1,0.00017758835020422663,12.45917543555203,1.7434790574720425
3,41,67,0,0.0254691689008043,5.295104306811652,2.9995087292268954
3,42,74,0,0.07345013477088949,3.767091051843877,2.421516099618839
3,43,73,0,0.01213114754098361,6.365140161708662,2.524639962259095
3,44,71,0,0.031038374717832964,5.009803175030359,2.350282550228046
3,45,69,0,0.06553222302679214,3.9316517171748466,2.6023357045783264
3,46,69,1,0.3596543504171633,1.4753170396848019,2.3233021207109017
3,47,69,2,0.461227786752827,1.1164486638514224,1.7899036862788225
3,48,62,0,0.011377805486284294,6.457633867574903,1.940684243278917
3,49,62,0,0.032947139753801584,4.9237029640593555,1.9002283358798902
3,50,66,1,0.469978556111508,1.0893331629850893,2.199212177214866
3,51,69,2,0.7620575988896598,0.3920280492790093,1.3016690381925693
3,52,74,3,0.7924732193196766,0.335565912957111,1.1453366174985173
3,53,74,4,0.2517872161480235,1.9897230591221133,2.398338870016472
3,54,66,4,0.5496765847347991,0.8633450704989246,2.107579820897955
3,55,69,4,0.6144227744573763,0.7026964022856991,1.6296576769818134
3,56,71,4,0.5132336552748888,0.9623123166924753,1.5791873657982627
3,57,71,4,0.5265863169088977,0.9252580607501567,2.1705095852241447
3,58,64,4,0.5127715795654729,0.9636117922836772,2.1327304685056343
3,59,64,4,0.5899357601713059,0.7613702311385051,1.8967492720157313
3,60,64,1,0.2886868064118372,1.7924229199742279,1.7430695874464674
3,61,62,2,0.34721266345492086,1.526108528526484,2.4045940906306993
4,1,69,-1,0.038461538461538484,4.700439718141091,4.700439718141094
4,2,69,0,0.5192307692307689,0.9455522159776245,3.2315558227869827
4,3,66,-1,0.019230769230769218,5.7004397181410935,3.2315558227869827
4,4,66,0,0.25742574257425743,1.9577717646107025,2.583903313323927
4,5,64,-1,0.004975124378109455,7.651051691178927,1.837962324007109
4,6,62,-1,0.006849315068493151,7.189824558880018,2.6258658638960553
4,7,62,0,0.14634146341463414,2.7725895038969277,2.831884004055197
4,8,61,-1,0.003076923076923076,8.344295907915818,2.1120619932372833
4,9,62,0,0.22277227722772275,2.1663583864221203,2.957795552142247
4,10,64,0,0.04713114754098364,4.407175381505873,2.2795154400942907
4,11,62,1,0.5758293838862559,0.7962866851014042,2.1543420053659004
4,12,67,-1,0.0010775862068965517,9.857980995127573,1.9416586083633962
4,13,67,0,0.07913669064748202,3.6595094540862103,2.93548289233388
4,14,67,1,0.5353901996370236,0.901337364321954,2.276067553776582
4,15,67,2,0.5524475524475525,0.8560905886012864,2.224751415515697
4,16,66,0,0.07251264755480608,3.7856235398439058,2.1755481768451905
4,17,67,0,0.09815242494226324,3.348832278589024,2.2924304396885034
4,18,69,0,0.03515944399018804,4.829943933825289,1.8034148336825364
4,19,62,0,0.08947368421052632,3.4823927670806083,2.2615665449717977
4,20,62,1,0.2497532082922013,2.0014248841068287,2.584205290874297
4,21,62,1,0.21972860125260968,2.186205422669784,2.1494175993296967
4,22,62,2,0.4616763783056926,1.1150461761735597,2.0787516541348223
4,23,66,0,0.017195056421278884,5.861862340059151,1.5564237991183747
4,24,66,1,0.269578313253012,1.8912236540826688,2.362545933234634
4,25,67,1,0.13964627855563747,2.8401509672477623,1.8993365174275019
4,26,69,2,0.5131878866818625,0.9624409775194984,1.8153552842010954
4,27,69,1,0.16102620087336245,2.6346326438477403,1.9244320127159016
4,28,62,1,0.16673999120105587,2.584327930646756,1.9193129881369615
4,29,69,0,0.047069271758436934,4.409070657517031,1.9875921853890723
4,30,69,1,0.3246290801186944,1.623135853276664,2.1355639520523537
4,31,71,-1,0.0002780867630700778,11.812177305514448,1.8899027952917977
4,32,69,0,0.21826625386996895,2.195839002295132,2.713180414036809
4,33,66,1,0.14569215876089062,2.779004862105358,2.315818334052704
4,34,62,0,0.04223051796546897,4.565570247593342,1.763937545562552
4,35,64,1,0.07598499061913697,3.718141719874551,2.616188924363787
4,36,62,2,0.5786516853932584,0.7892329037831795,2.0600027919906294
5,1,58,-1,0.038461538461538484,4.700439718141091,4.700439718141094
5,2,65,-1,0.019230769230769214,5.7004397181410935,3.2315558227869814
5,3,65,0,0.3421052631578948,1.5474877953024933,3.0318371799786283
5,4,65,1,0.6688741721854303,0.5801932565732845,1.97555180932773
5,5,65,2,0.7159090909090908,0.482151695137381,1.7699503514062869
5,6,62,-1,0.0049751243781094535,7.651051691178929,1.6052280677473103
5,7,60,-1,0.005882352941176474,7.409390936137701,2.2777182586030693
5,8,58,0,0.12834224598930477,2.961931959166481,2.529466280823625
5,9,65,1,0.6400000000000001,0.6438561897747245,1.9355717927256273
5,10,70,-1,0.001273885350318471,9.616548843778991,1.40188977077042
5,11,65,0,0.451219512195122,1.148098638989134,2.603330255470822
5,12,70,1,0.15677966101694918,2.6731896837328915,2.0003248581061266
5,13,72,-1,0.0022522522522522527,8.794415866350105,1.9347786667910614
5,14,70,0,0.14381270903010035,2.797736919496007,2.7104758850525963
5,15,65,1,0.4496951219512195,1.15298086036888,2.2353486070439583
5,16,70,2,0.5340909090909091,0.90484276695966,1.7762322306154177
5,17,67,-1,0.0008944543828264765,10.126704472843189,1.8762131054564608
5,18,65,0,0.3852459016393443,1.3761484858852489,2.753899601604694
5,19,62,1,0.11500815660685156,3.1201919112919883,2.03855725280122
5,20,70,0,0.1030534351145039,3.2785354993739806,2.258038310459725
5,21,67,1,0.18453292496171525,2.4380498453164687,2.260576333395411
5,22,65,2,0.6074380165289258,0.7191908924382296,2.0796390231561777
5,23,65,1,0.23421667965705378,2.094084274378497,1.8423629517109732
5,24,67,0,0.011967308814944542,6.384757431465915,1.7000189558450882
5,25,65,1,0.7242314647377939,0.4654772378259969,1.6263044425276232
5,26,62,2,0.2933491686460808,1.769309191481718,2.010234987574396
5,27,67,0,0.027403414195867018,5.189500539779074,1.7764719406107479
5,28,65,1,0.7824716267339218,0.35388965557362184,1.3587730108800542
5,29,60,0,0.0065913370998116755,7.24521312874655,1.9118698553674771
5,30,58,1,0.5154373927958834,0.9561308924893109,2.1988008336726574
5,31,65,2,0.617296222664016,0.6959651315850456,2.0386565611804057
5,32,67,1,0.042628356099858676,4.552042768822173,1.8508311377255728
5,33,65,2,0.6200750469043155,0.6894852612514836,2.015787460261226
5,34,62,3,0.5433236340122859,0.8801162907812625,1.9156743108792336
5,35,67,4,0.5759625390218522,0.7959531139921981,1.7073494771408475
5,36,65,4,0.618353344768439,0.6934966239596744,2.0038763302644105
5,37,60,4,0.4592438006383502,1.1226678484525883,1.9555279837004622
5,38,58,4,0.5190995907230563,0.9459167446302653,2.1686744429889484
6,1,60,-1,0.038461538461538484,4.700439718141091,4.700439718141094
6,2,65,-1,0.019230769230769214,5.7004397181410935,3.2315558227869814
6,3,72,-1,0.013157894736842111,6.247927513443584,3.031837179978629
6,4,72,0,0.2551020408163267,1.9708536543404824,3.060738270308022
6,5,70,-1,0.0051546391752577345,7.599912842187127,2.0876692277594877
6,6,72,0,0.33333333333333315,1.584962500721157,2.9467642879961526
6,7,67,-1,0.0033112582781456954,8.238404739325079,2.2193558036421983
6,8,65,0,0.12777777777777768,2.9682911402726635,2.92187712011903
6,9,65,0,0.13473053892215567,2.8918511961443776,2.1593106883095152
6,10,70,0,0.05749999999999999,4.120294233717712,2.2245453382673555
6,11,72,1,0.5758293838862559,0.7962866851014042,2.1159459814789066
6,12,74,-1,0.0010775862068965521,9.857980995127571,2.0371172618245934
6,13,75,-1,0.003597122302158271,8.118941072723509,2.8799119329610736
6,14,77,-1,0.003496503496503495,8.15987133677839,3.041279995772278
6,15,75,0,0.0684931506849315,3.8678964639926554,3.1876705952660775
6,16,77,1,0.511744966442953,0.9665030880119131,2.489394230172347
6,17,79,-1,0.0016260162601626012,9.264442600226603,2.4416882570558345
6,18,75,0,0.1114457831325301,3.1655860657179753,3.3421364444534807
6,19,77,1,0.6746361746361746,0.5678184157709034,1.94065661145468
6,20,75,2,0.36334745762711845,1.46057828318903,2.5225585828296073
6,21,77,3,0.5338028169014086,0.9056211762209522,2.4522161779735008
6,22,79,4,0.5549107142857145,0.849672435892481,1.8048189603784772
6,23,77,0,0.09554973821989522,3.387604269155733,2.432714023650415
6,24,75,1,0.4153225806451611,1.2676957832036577,2.0664674577767537
6,25,74,0,0.016129032258064516,5.954196310386876,1.8601727804151689
6,26,75,1,0.5491803278688525,0.8646481471051137,2.4039504011128088
6,27,72,0,0.024220305242203036,5.367639142717808,1.421528540718846
6,28,70,1,0.1996681415929203,2.3243239355280174,2.7707355703889904
6,29,67,0,0.01975051975051974,5.6619655703264575,2.3882187813053557
6,30,63,-1,0.000967117988394585,10.014020470314934,2.4597779997624656
6,31,65,0,0.09701492537313429,3.3656494723166808,3.32809508667708
6,32,65,1,0.2600127145581691,1.943345922473938,2.6240840592822217
6,33,67,0,0.010638297872340424,6.554588851677638,1.9976490077024287
6,34,72,0,0.05588044184535414,4.161512761626112,2.5468273614390577
6,35,72,1,0.19254918375889493,2.3767010875119574,2.659099027820545
6,36,70,2,0.560905892700088,0.8341693552897758,2.034166334683206
6,37,72,3,0.6050929668552956,0.7247712789179518,1.9305177036534231
6,38,67,4,0.5830916225900017,0.7782054995052742,1.7693970441166682
6,39,65,4,0.5543140906269398,0.8512244135853458,2.082114416461911
6,40,65,4,0.5631716526285216,0.8283533774631232,2.096796403139274
7,1,56,-1,0.038461538461538484,4.700439718141091,4.700439718141094
7,2,56,0,0.5192307692307687,0.9455522159776251,3.2315558227869814
7,3,60,-1,0.01923076923076921,5.7004397181410935,3.2315558227869814
7,4,61,-1,0.0099009900990099,6.6582114827517955,2.583903313323927
7,5,63,-1,0.008196721311475412,6.930737337562886,2.772429207641727
7,6,60,0,0.17021276595744675,2.5545888516776376,2.946764287996153
7,7,58,-1,0.003311258278145694,8.238404739325079,2.2078545653439035
7,8,60,0,0.24999999999999983,2.000000000000001,3.0118944650096484
7,9,60,0,0.13137254901960776,2.928264246401086,2.325459996046704
7,10,56,0,0.09221311475409831,3.4388842412332123,2.411676233016655
7,11,63,0,0.05450236966824638,4.197537232650174,2.176807150436731
7,12,63,0,0.10135135135135122,3.302562770020433,2.049246765722791
7,13,68,-1,0.0018050541516245492,9.113742166049189,2.1546688973614883
7,14,67,-1,0.0033444816053511696,8.224001674198107,2.8490160006136027
7,15,63,0,0.19934640522875827,2.326650505129765,3.0089157220072194
7,16,65,-1,0.0013404825737265422,9.543031820255237,2.490724147528879
7,17,63,0,0.23333333333333317,2.0995356735509154,3.102562109781723
7,18,63,1,0.2599318955732122,1.9437944208234699,2.7058035557323565
7,19,68,2,0.4817432273262661,1.05366371061129,2.183717967679182
7,20,68,0,0.05213903743315509,4.261492241025389,2.4057945028377246
7,21,65,0,0.01901140684410646,5.71699089440494,2.4113711792780608
7,22,67,0,0.027434842249657067,5.187846909439575,2.2706218808465484
7,23,68,0,0.075619295958279,3.7251017723753614,2.294212378923573
7,24,63,0,0.0836363636363636,3.57972585235501,2.551390485819741
7,25,60,1,0.1642754662840746,2.6058110577714793,2.503010834234407
7,26,58,2,0.5250596658711216,0.9294467201746922,2.1813463148461407
7,27,58,0,0.0415778251599147,4.588041893653129,2.3010741203378373
7,28,56,0,0.04464973056197077,4.485204720320309,2.379250892290726
7,29,58,0,0.044649730561970746,4.485204720320309,2.507585568806805
7,30,60,1,0.2710219922380336,1.883518170225496,2.51346347995094
7,31,61,1,0.089108910891089,3.4882864813094843,2.081433832032238
7,32,63,2,0.5587155963302752,0.8398140017579563,2.304164857397348
7,33,61,0,0.010143042912873863,6.623365663986941,2.014089389986501
7,34,60,0,0.07007921998781232,3.8348694725693373,1.798595899142497
7,35,58,1,0.2770114942528734,1.85198225450613,2.527156504313767
7,36,56,1,0.1224872688287322,3.029296289758711,2.0120380761181007
7,37,63,1,0.15035516969218626,2.733553621647488,2.2402275149791433
7,38,65,1,0.06450157870996841,3.9545217180889183,2.1295235501132375
7,39,63,2,0.6147426981919333,0.7019454010478662,1.8670753819190111
7,40,61,1,0.061417639951671356,4.025203113726593,2.1374176678717225
7,41,58,0,0.027257240204429302,5.197216693110052,1.7496394115598193
7,42,60,1,0.33905996758508916,1.560387637789839,2.276212406072673
7,43,56,1,0.06534870950027459,3.9356974436688943,2.08810428545228
8,1,67,-1,0.038461538461538484,4.700439718141091,4.700439718141094
8,2,65,-1,0.019230769230769218,5.7004397181410935,3.2315558227869827
8,3,67,0,0.3421052631578948,1.5474877953024933,3.0318371799786283
8,4,63,-1,0.005681818181818185,7.459431618637297,1.9948120038732204
8,5,60,-1,0.00819672131147541,6.930737337562887,2.7724292076417267
8,6,58,-1,0.007092198581560278,7.1395513523987955,2.9467642879961526
8,7,60,0,0.14556962025316442,2.7802187921200914,3.105672588100642
8,8,65,0,0.06886227544910176,3.86014233641704,2.323474319381286
8,9,67,1,0.5589887640449436,0.8391088104227495,2.2340510485605565
8,10,65,1,0.23690476190476187,2.077620897122474,1.8518830842683476
8,11,67,2,0.5758293838862559,0.7962866851014042,2.1159459814789066
8,12,63,3,0.5668724279835391,0.8189039950346234,1.8274867666931587
8,13,65,0,0.12593984962406007,2.9891932450434178,2.143117297537375
8,14,60,0,0.046296296296296315,4.432959407276106,1.358231651290353
8,15,67,0,0.11498708010335926,3.1204563251780115,2.2169737943224828
8,16,65,1,0.42799352750809055,1.2243391157903492,1.8752887027390905
8,17,67,2,0.7629969418960244,0.39025082016082213,1.239480618440005
8,18,63,3,0.7148997134670487,0.4841872208723917,1.3727378224390145
8,19,60,4,0.34105960264900675,1.5519042121418598,2.105565204661226
8,20,58,4,0.48466666666666647,1.0449352314636495,2.0222777091201767
8,21,60,4,0.5511904761904763,0.8593771344058859,2.0405572419143185
8,22,63,0,0.03233590733590733,4.950719097228782,1.8804700332734465
8,23,67,0,0.0972222222222223,3.3625700793847075,1.923644218379766
8,24,65,1,0.438296178343949,1.1900219953272582,1.690433621786076
8,25,63,0,0.024054054054054058,5.377576124437276,1.0326821725543744
8,26,60,1,0.3617187500000001,1.4670597116271256,2.175289642367966
8,27,63,1,0.10192307692307685,3.2944473584652565,1.7982396824266393
8,28,65,1,0.1273076923076922,2.973608501108601,1.7972387443734
8,29,60,2,0.5097501523461299,0.9721377934753617,1.7341784420111361
8,30,67,3,0.4996397694524495,1.0010397802546585,2.0259493142027507
8,31,65,4,0.6590638635462118,0.6015098251665083,1.3387715034962406
8,32,63,2,0.16291802308375258,2.617781881599433,1.3275938277201738
8,33,60,3,0.5784982935153588,0.7896153912859031,1.7202119707077437
8,34,63,4,0.5397677793904208,0.8895892349796666,1.7008991238064175
8,35,65,4,0.5871647509578545,0.7681627328791027,1.5648215822603637
8,36,60,4,0.536795626576955,0.8975551773385382,1.7041046639942183
9,1,65,-1,0.038461538461538484,4.700439718141091,4.700439718141094
9,2,70,-1,0.019230769230769232,5.700439718141092,3.2315558227869836
9,3,70,0,0.34210526315789475,1.5474877953024933,3.0318371799786283
9,4,70,1,0.6688741721854304,0.5801932565732842,1.9755518093277302
9,5,65,0,0.14772727272727273,2.758991900496205,1.7699503514062869
9,6,65,0,0.22566371681415928,2.1477536204436922,1.7038391036601737
9,7,62,-1,0.013157894736842106,6.247927513443586,3.0318371799786283
9,8,65,0,0.3762886597938145,1.4100882833071102,2.34315619094563
9,9,62,1,0.2551020408163266,1.970853654340483,3.060738270308021
9,10,58,-1,0.002590673575129533,8.592457037268082,1.7686635005030358
9,11,70,0,0.2734375,1.8707169830550334,2.4988423567759717
9,12,65,1,0.3333333333333333,1.5849625007211563,1.8876648148639554
